Date,ProductID,ProductName,SupplierID,Quantity,CostPrice,SellPrice,StockQty,MinStock,PromotionFlag,HolidayFlag
2023-07-17,P001,Rice 5kg,S01,21,200,250,55,30,1,0
2023-07-17,P002,Milk 1L,S02,8,35,50,137,50,0,0
2023-07-17,P003,Wheat 5kg,S01,18,180,230,33,40,0,0
2023-07-17,P004,Sugar 1kg,S03,51,40,60,194,60,0,0
2023-07-18,P001,Rice 5kg,S01,23,200,250,184,30,0,0
2023-07-18,P002,Milk 1L,S02,30,35,50,183,50,0,0
2023-07-18,P003,Wheat 5kg,S01,44,180,230,119,40,0,0
2023-07-18,P004,Sugar 1kg,S03,31,40,60,81,60,1,0
2023-07-19,P001,Rice 5kg,S01,54,200,250,183,30,0,0
2023-07-19,P002,Milk 1L,S02,30,35,50,98,50,1,0
2023-07-19,P003,Wheat 5kg,S01,19,180,230,24,40,0,0
2023-07-19,P004,Sugar 1kg,S03,18,40,60,63,60,0,0
2023-07-20,P001,Rice 5kg,S01,20,200,250,178,30,0,0
2023-07-20,P002,Milk 1L,S02,43,35,50,149,50,0,0
2023-07-20,P003,Wheat 5kg,S01,34,180,230,65,40,0,0
2023-07-20,P004,Sugar 1kg,S03,44,40,60,138,60,0,0
2023-07-21,P001,Rice 5kg,S01,12,200,250,149,30,0,0
2023-07-21,P002,Milk 1L,S02,7,35,50,59,50,0,0
2023-07-21,P003,Wheat 5kg,S01,25,180,230,46,40,0,0
2023-07-21,P004,Sugar 1kg,S03,14,40,60,49,60,0,0
2023-07-22,P001,Rice 5kg,S01,42,200,250,61,30,0,1
2023-07-22,P002,Milk 1L,S02,24,35,50,66,50,0,1
2023-07-22,P003,Wheat 5kg,S01,20,180,230,126,40,0,1
2023-07-22,P004,Sugar 1kg,S03,23,40,60,85,60,0,1
2023-07-23,P001,Rice 5kg,S01,17,200,250,115,30,1,1
2023-07-23,P002,Milk 1L,S02,29,35,50,198,50,0,1
2023-07-23,P003,Wheat 5kg,S01,33,180,230,76,40,1,1
2023-07-23,P004,Sugar 1kg,S03,44,40,60,103,60,0,1
2023-07-24,P001,Rice 5kg,S01,31,200,250,120,30,0,0
2023-07-24,P002,Milk 1L,S02,24,35,50,192,50,0,0
2023-07-24,P003,Wheat 5kg,S01,28,180,230,128,40,0,0
2023-07-24,P004,Sugar 1kg,S03,16,40,60,159,60,0,0
2023-07-25,P001,Rice 5kg,S01,33,200,250,51,30,1,0
2023-07-25,P002,Milk 1L,S02,28,35,50,135,50,0,0
2023-07-25,P003,Wheat 5kg,S01,16,180,230,50,40,0,0
2023-07-25,P004,Sugar 1kg,S03,32,40,60,51,60,1,0
2023-07-26,P001,Rice 5kg,S01,30,200,250,89,30,1,0
2023-07-26,P002,Milk 1L,S02,38,35,50,108,50,0,0
2023-07-26,P003,Wheat 5kg,S01,8,180,230,94,40,1,0
2023-07-26,P004,Sugar 1kg,S03,31,40,60,35,60,1,0
2023-07-27,P001,Rice 5kg,S01,16,200,250,130,30,0,0
2023-07-27,P002,Milk 1L,S02,13,35,50,48,50,0,0
2023-07-27,P003,Wheat 5kg,S01,44,180,230,127,40,0,0
2023-07-27,P004,Sugar 1kg,S03,29,40,60,192,60,0,0
2023-07-28,P001,Rice 5kg,S01,21,200,250,105,30,0,0
2023-07-28,P002,Milk 1L,S02,11,35,50,62,50,0,0
2023-07-28,P003,Wheat 5kg,S01,11,180,230,58,40,1,0
2023-07-28,P004,Sugar 1kg,S03,25,40,60,173,60,0,0
2023-07-29,P001,Rice 5kg,S01,23,200,250,132,30,0,1
2023-07-29,P002,Milk 1L,S02,13,35,50,70,50,1,1
2023-07-29,P003,Wheat 5kg,S01,39,180,230,135,40,0,1
2023-07-29,P004,Sugar 1kg,S03,28,40,60,141,60,0,1
2023-07-30,P001,Rice 5kg,S01,37,200,250,130,30,0,1
2023-07-30,P002,Milk 1L,S02,22,35,50,183,50,0,1
2023-07-30,P003,Wheat 5kg,S01,43,180,230,112,40,1,1
2023-07-30,P004,Sugar 1kg,S03,32,40,60,66,60,0,1
2023-07-31,P001,Rice 5kg,S01,46,200,250,26,30,0,0
2023-07-31,P002,Milk 1L,S02,22,35,50,154,50,0,0
2023-07-31,P003,Wheat 5kg,S01,56,180,230,181,40,0,0
2023-07-31,P004,Sugar 1kg,S03,9,40,60,20,60,0,0
2023-08-01,P001,Rice 5kg,S01,11,200,250,171,30,1,0
2023-08-01,P002,Milk 1L,S02,38,35,50,175,50,0,0
2023-08-01,P003,Wheat 5kg,S01,26,180,230,50,40,0,0
2023-08-01,P004,Sugar 1kg,S03,26,40,60,195,60,0,0
2023-08-02,P001,Rice 5kg,S01,9,200,250,85,30,0,0
2023-08-02,P002,Milk 1L,S02,36,35,50,20,50,0,0
2023-08-02,P003,Wheat 5kg,S01,53,180,230,89,40,0,0
2023-08-02,P004,Sugar 1kg,S03,31,40,60,114,60,1,0
2023-08-03,P001,Rice 5kg,S01,42,200,250,31,30,1,0
2023-08-03,P002,Milk 1L,S02,33,35,50,95,50,1,0
2023-08-03,P003,Wheat 5kg,S01,43,180,230,21,40,0,0
2023-08-03,P004,Sugar 1kg,S03,28,40,60,185,60,0,0
2023-08-04,P001,Rice 5kg,S01,49,200,250,30,30,1,0
2023-08-04,P002,Milk 1L,S02,23,35,50,41,50,0,0
2023-08-04,P003,Wheat 5kg,S01,15,180,230,104,40,0,0
2023-08-04,P004,Sugar 1kg,S03,31,40,60,198,60,0,0
2023-08-05,P001,Rice 5kg,S01,15,200,250,58,30,0,1
2023-08-05,P002,Milk 1L,S02,15,35,50,102,50,0,1
2023-08-05,P003,Wheat 5kg,S01,36,180,230,130,40,1,1
2023-08-05,P004,Sugar 1kg,S03,38,40,60,141,60,0,1
2023-08-06,P001,Rice 5kg,S01,14,200,250,28,30,0,1
2023-08-06,P002,Milk 1L,S02,29,35,50,191,50,0,1
2023-08-06,P003,Wheat 5kg,S01,31,180,230,69,40,0,1
2023-08-06,P004,Sugar 1kg,S03,31,40,60,97,60,0,1
2023-08-07,P001,Rice 5kg,S01,44,200,250,160,30,0,0
2023-08-07,P002,Milk 1L,S02,26,35,50,111,50,0,0
2023-08-07,P003,Wheat 5kg,S01,41,180,230,87,40,0,0
2023-08-07,P004,Sugar 1kg,S03,34,40,60,44,60,0,0
2023-08-08,P001,Rice 5kg,S01,32,200,250,64,30,0,0
2023-08-08,P002,Milk 1L,S02,13,35,50,166,50,1,0
2023-08-08,P003,Wheat 5kg,S01,30,180,230,70,40,0,0
2023-08-08,P004,Sugar 1kg,S03,25,40,60,101,60,1,0
2023-08-09,P001,Rice 5kg,S01,35,200,250,166,30,0,0
2023-08-09,P002,Milk 1L,S02,50,35,50,187,50,0,0
2023-08-09,P003,Wheat 5kg,S01,24,180,230,169,40,0,0
2023-08-09,P004,Sugar 1kg,S03,42,40,60,104,60,0,0
2023-08-10,P001,Rice 5kg,S01,28,200,250,190,30,0,0
2023-08-10,P002,Milk 1L,S02,38,35,50,106,50,0,0
2023-08-10,P003,Wheat 5kg,S01,29,180,230,64,40,0,0
2023-08-10,P004,Sugar 1kg,S03,37,40,60,189,60,0,0
2023-08-11,P001,Rice 5kg,S01,32,200,250,128,30,0,0
2023-08-11,P002,Milk 1L,S02,34,35,50,96,50,0,0
2023-08-11,P003,Wheat 5kg,S01,25,180,230,164,40,0,0
2023-08-11,P004,Sugar 1kg,S03,9,40,60,153,60,1,0
2023-08-12,P001,Rice 5kg,S01,36,200,250,85,30,1,1
2023-08-12,P002,Milk 1L,S02,31,35,50,135,50,0,1
2023-08-12,P003,Wheat 5kg,S01,54,180,230,192,40,0,1
2023-08-12,P004,Sugar 1kg,S03,52,40,60,166,60,1,1
2023-08-13,P001,Rice 5kg,S01,35,200,250,181,30,0,1
2023-08-13,P002,Milk 1L,S02,43,35,50,144,50,0,1
2023-08-13,P003,Wheat 5kg,S01,29,180,230,67,40,0,1
2023-08-13,P004,Sugar 1kg,S03,33,40,60,37,60,0,1
2023-08-14,P001,Rice 5kg,S01,19,200,250,187,30,0,0
2023-08-14,P002,Milk 1L,S02,15,35,50,162,50,0,0
2023-08-14,P003,Wheat 5kg,S01,13,180,230,165,40,1,0
2023-08-14,P004,Sugar 1kg,S03,42,40,60,27,60,0,0
2023-08-15,P001,Rice 5kg,S01,12,200,250,61,30,1,0
2023-08-15,P002,Milk 1L,S02,24,35,50,92,50,0,0
2023-08-15,P003,Wheat 5kg,S01,12,180,230,104,40,1,0
2023-08-15,P004,Sugar 1kg,S03,21,40,60,108,60,0,0
2023-08-16,P001,Rice 5kg,S01,27,200,250,149,30,1,0
2023-08-16,P002,Milk 1L,S02,51,35,50,118,50,0,0
2023-08-16,P003,Wheat 5kg,S01,33,180,230,78,40,0,0
2023-08-16,P004,Sugar 1kg,S03,30,40,60,54,60,1,0
2023-08-17,P001,Rice 5kg,S01,41,200,250,68,30,0,0
2023-08-17,P002,Milk 1L,S02,56,35,50,99,50,1,0
2023-08-17,P003,Wheat 5kg,S01,23,180,230,174,40,0,0
2023-08-17,P004,Sugar 1kg,S03,37,40,60,153,60,0,0
2023-08-18,P001,Rice 5kg,S01,29,200,250,145,30,0,0
2023-08-18,P002,Milk 1L,S02,8,35,50,198,50,1,0
2023-08-18,P003,Wheat 5kg,S01,33,180,230,78,40,1,0
2023-08-18,P004,Sugar 1kg,S03,25,40,60,90,60,0,0
2023-08-19,P001,Rice 5kg,S01,11,200,250,54,30,1,1
2023-08-19,P002,Milk 1L,S02,43,35,50,106,50,0,1
2023-08-19,P003,Wheat 5kg,S01,22,180,230,82,40,0,1
2023-08-19,P004,Sugar 1kg,S03,25,40,60,22,60,0,1
2023-08-20,P001,Rice 5kg,S01,52,200,250,80,30,0,1
2023-08-20,P002,Milk 1L,S02,23,35,50,101,50,0,1
2023-08-20,P003,Wheat 5kg,S01,20,180,230,46,40,0,1
2023-08-20,P004,Sugar 1kg,S03,39,40,60,66,60,1,1
2023-08-21,P001,Rice 5kg,S01,49,200,250,179,30,1,0
2023-08-21,P002,Milk 1L,S02,20,35,50,117,50,0,0
2023-08-21,P003,Wheat 5kg,S01,21,180,230,172,40,0,0
2023-08-21,P004,Sugar 1kg,S03,16,40,60,120,60,0,0
2023-08-22,P001,Rice 5kg,S01,37,200,250,41,30,0,0
2023-08-22,P002,Milk 1L,S02,31,35,50,190,50,0,0
2023-08-22,P003,Wheat 5kg,S01,17,180,230,113,40,0,0
2023-08-22,P004,Sugar 1kg,S03,56,40,60,35,60,0,0
2023-08-23,P001,Rice 5kg,S01,39,200,250,85,30,0,0
2023-08-23,P002,Milk 1L,S02,45,35,50,181,50,0,0
2023-08-23,P003,Wheat 5kg,S01,52,180,230,20,40,0,0
2023-08-23,P004,Sugar 1kg,S03,10,40,60,78,60,0,0
2023-08-24,P001,Rice 5kg,S01,32,200,250,89,30,0,0
2023-08-24,P002,Milk 1L,S02,29,35,50,75,50,0,0
2023-08-24,P003,Wheat 5kg,S01,26,180,230,190,40,0,0
2023-08-24,P004,Sugar 1kg,S03,30,40,60,87,60,1,0
2023-08-25,P001,Rice 5kg,S01,42,200,250,194,30,0,0
2023-08-25,P002,Milk 1L,S02,13,35,50,185,50,1,0
2023-08-25,P003,Wheat 5kg,S01,34,180,230,82,40,0,0
2023-08-25,P004,Sugar 1kg,S03,41,40,60,145,60,0,0
2023-08-26,P001,Rice 5kg,S01,50,200,250,165,30,0,1
2023-08-26,P002,Milk 1L,S02,23,35,50,129,50,1,1
2023-08-26,P003,Wheat 5kg,S01,13,180,230,191,40,0,1
2023-08-26,P004,Sugar 1kg,S03,13,40,60,184,60,0,1
2023-08-27,P001,Rice 5kg,S01,15,200,250,90,30,0,1
2023-08-27,P002,Milk 1L,S02,41,35,50,97,50,0,1
2023-08-27,P003,Wheat 5kg,S01,45,180,230,144,40,0,1
2023-08-27,P004,Sugar 1kg,S03,25,40,60,103,60,0,1
2023-08-28,P001,Rice 5kg,S01,19,200,250,116,30,0,0
2023-08-28,P002,Milk 1L,S02,29,35,50,46,50,0,0
2023-08-28,P003,Wheat 5kg,S01,17,180,230,149,40,0,0
2023-08-28,P004,Sugar 1kg,S03,42,40,60,97,60,0,0
2023-08-29,P001,Rice 5kg,S01,46,200,250,53,30,0,0
2023-08-29,P002,Milk 1L,S02,36,35,50,50,50,1,0
2023-08-29,P003,Wheat 5kg,S01,20,180,230,199,40,0,0
2023-08-29,P004,Sugar 1kg,S03,50,40,60,177,60,1,0
2023-08-30,P001,Rice 5kg,S01,25,200,250,189,30,0,0
2023-08-30,P002,Milk 1L,S02,22,35,50,34,50,0,0
2023-08-30,P003,Wheat 5kg,S01,31,180,230,149,40,0,0
2023-08-30,P004,Sugar 1kg,S03,15,40,60,41,60,0,0
2023-08-31,P001,Rice 5kg,S01,32,200,250,120,30,0,0
2023-08-31,P002,Milk 1L,S02,40,35,50,129,50,0,0
2023-08-31,P003,Wheat 5kg,S01,22,180,230,115,40,0,0
2023-08-31,P004,Sugar 1kg,S03,30,40,60,136,60,0,0
2023-09-01,P001,Rice 5kg,S01,33,200,250,168,30,0,0
2023-09-01,P002,Milk 1L,S02,39,35,50,37,50,0,0
2023-09-01,P003,Wheat 5kg,S01,38,180,230,92,40,1,0
2023-09-01,P004,Sugar 1kg,S03,35,40,60,167,60,0,0
2023-09-02,P001,Rice 5kg,S01,15,200,250,38,30,0,1
2023-09-02,P002,Milk 1L,S02,34,35,50,111,50,0,1
2023-09-02,P003,Wheat 5kg,S01,41,180,230,61,40,0,1
2023-09-02,P004,Sugar 1kg,S03,41,40,60,150,60,0,1
2023-09-03,P001,Rice 5kg,S01,33,200,250,136,30,0,1
2023-09-03,P002,Milk 1L,S02,43,35,50,29,50,0,1
2023-09-03,P003,Wheat 5kg,S01,24,180,230,111,40,0,1
2023-09-03,P004,Sugar 1kg,S03,23,40,60,62,60,0,1
2023-09-04,P001,Rice 5kg,S01,20,200,250,64,30,0,0
2023-09-04,P002,Milk 1L,S02,20,35,50,49,50,0,0
2023-09-04,P003,Wheat 5kg,S01,35,180,230,145,40,0,0
2023-09-04,P004,Sugar 1kg,S03,35,40,60,187,60,0,0
2023-09-05,P001,Rice 5kg,S01,16,200,250,100,30,1,0
2023-09-05,P002,Milk 1L,S02,7,35,50,150,50,0,0
2023-09-05,P003,Wheat 5kg,S01,50,180,230,153,40,0,0
2023-09-05,P004,Sugar 1kg,S03,36,40,60,142,60,0,0
2023-09-06,P001,Rice 5kg,S01,48,200,250,25,30,0,0
2023-09-06,P002,Milk 1L,S02,39,35,50,141,50,0,0
2023-09-06,P003,Wheat 5kg,S01,37,180,230,36,40,0,0
2023-09-06,P004,Sugar 1kg,S03,15,40,60,91,60,1,0
2023-09-07,P001,Rice 5kg,S01,40,200,250,29,30,1,0
2023-09-07,P002,Milk 1L,S02,34,35,50,134,50,0,0
2023-09-07,P003,Wheat 5kg,S01,50,180,230,125,40,0,0
2023-09-07,P004,Sugar 1kg,S03,14,40,60,31,60,0,0
2023-09-08,P001,Rice 5kg,S01,36,200,250,30,30,0,0
2023-09-08,P002,Milk 1L,S02,21,35,50,158,50,0,0
2023-09-08,P003,Wheat 5kg,S01,38,180,230,27,40,0,0
2023-09-08,P004,Sugar 1kg,S03,21,40,60,105,60,0,0
2023-09-09,P001,Rice 5kg,S01,39,200,250,185,30,1,1
2023-09-09,P002,Milk 1L,S02,28,35,50,141,50,0,1
2023-09-09,P003,Wheat 5kg,S01,47,180,230,168,40,0,1
2023-09-09,P004,Sugar 1kg,S03,26,40,60,52,60,0,1
2023-09-10,P001,Rice 5kg,S01,28,200,250,67,30,0,1
2023-09-10,P002,Milk 1L,S02,19,35,50,51,50,1,1
2023-09-10,P003,Wheat 5kg,S01,26,180,230,199,40,0,1
2023-09-10,P004,Sugar 1kg,S03,24,40,60,52,60,1,1
2023-09-11,P001,Rice 5kg,S01,19,200,250,103,30,0,0
2023-09-11,P002,Milk 1L,S02,24,35,50,144,50,1,0
2023-09-11,P003,Wheat 5kg,S01,25,180,230,180,40,0,0
2023-09-11,P004,Sugar 1kg,S03,49,40,60,113,60,0,0
2023-09-12,P001,Rice 5kg,S01,28,200,250,159,30,1,0
2023-09-12,P002,Milk 1L,S02,12,35,50,173,50,0,0
2023-09-12,P003,Wheat 5kg,S01,19,180,230,123,40,0,0
2023-09-12,P004,Sugar 1kg,S03,28,40,60,101,60,0,0
2023-09-13,P001,Rice 5kg,S01,34,200,250,154,30,1,0
2023-09-13,P002,Milk 1L,S02,30,35,50,92,50,0,0
2023-09-13,P003,Wheat 5kg,S01,47,180,230,71,40,0,0
2023-09-13,P004,Sugar 1kg,S03,28,40,60,162,60,0,0
2023-09-14,P001,Rice 5kg,S01,28,200,250,127,30,0,0
2023-09-14,P002,Milk 1L,S02,41,35,50,187,50,0,0
2023-09-14,P003,Wheat 5kg,S01,23,180,230,123,40,0,0
2023-09-14,P004,Sugar 1kg,S03,30,40,60,28,60,0,0
2023-09-15,P001,Rice 5kg,S01,44,200,250,129,30,0,0
2023-09-15,P002,Milk 1L,S02,62,35,50,97,50,0,0
2023-09-15,P003,Wheat 5kg,S01,42,180,230,75,40,0,0
2023-09-15,P004,Sugar 1kg,S03,58,40,60,140,60,0,0
2023-09-16,P001,Rice 5kg,S01,14,200,250,70,30,0,1
2023-09-16,P002,Milk 1L,S02,19,35,50,55,50,1,1
2023-09-16,P003,Wheat 5kg,S01,17,180,230,28,40,1,1
2023-09-16,P004,Sugar 1kg,S03,31,40,60,140,60,0,1
2023-09-17,P001,Rice 5kg,S01,21,200,250,192,30,0,1
2023-09-17,P002,Milk 1L,S02,32,35,50,88,50,0,1
2023-09-17,P003,Wheat 5kg,S01,6,180,230,131,40,1,1
2023-09-17,P004,Sugar 1kg,S03,34,40,60,186,60,0,1
2023-09-18,P001,Rice 5kg,S01,53,200,250,78,30,0,0
2023-09-18,P002,Milk 1L,S02,11,35,50,178,50,0,0
2023-09-18,P003,Wheat 5kg,S01,51,180,230,99,40,0,0
2023-09-18,P004,Sugar 1kg,S03,28,40,60,177,60,1,0
2023-09-19,P001,Rice 5kg,S01,34,200,250,143,30,0,0
2023-09-19,P002,Milk 1L,S02,29,35,50,178,50,0,0
2023-09-19,P003,Wheat 5kg,S01,29,180,230,56,40,1,0
2023-09-19,P004,Sugar 1kg,S03,41,40,60,183,60,0,0
2023-09-20,P001,Rice 5kg,S01,27,200,250,191,30,0,0
2023-09-20,P002,Milk 1L,S02,50,35,50,61,50,0,0
2023-09-20,P003,Wheat 5kg,S01,58,180,230,121,40,0,0
2023-09-20,P004,Sugar 1kg,S03,21,40,60,97,60,0,0
2023-09-21,P001,Rice 5kg,S01,20,200,250,77,30,0,0
2023-09-21,P002,Milk 1L,S02,38,35,50,190,50,0,0
2023-09-21,P003,Wheat 5kg,S01,46,180,230,116,40,0,0
2023-09-21,P004,Sugar 1kg,S03,44,40,60,25,60,1,0
2023-09-22,P001,Rice 5kg,S01,14,200,250,146,30,0,0
2023-09-22,P002,Milk 1L,S02,40,35,50,40,50,0,0
2023-09-22,P003,Wheat 5kg,S01,17,180,230,189,40,0,0
2023-09-22,P004,Sugar 1kg,S03,41,40,60,74,60,0,0
2023-09-23,P001,Rice 5kg,S01,57,200,250,106,30,0,1
2023-09-23,P002,Milk 1L,S02,17,35,50,137,50,0,1
2023-09-23,P003,Wheat 5kg,S01,34,180,230,21,40,0,1
2023-09-23,P004,Sugar 1kg,S03,50,40,60,136,60,1,1
2023-09-24,P001,Rice 5kg,S01,16,200,250,192,30,0,1
2023-09-24,P002,Milk 1L,S02,41,35,50,48,50,0,1
2023-09-24,P003,Wheat 5kg,S01,36,180,230,76,40,0,1
2023-09-24,P004,Sugar 1kg,S03,25,40,60,118,60,0,1
2023-09-25,P001,Rice 5kg,S01,8,200,250,34,30,0,0
2023-09-25,P002,Milk 1L,S02,45,35,50,95,50,0,0
2023-09-25,P003,Wheat 5kg,S01,25,180,230,66,40,0,0
2023-09-25,P004,Sugar 1kg,S03,44,40,60,165,60,1,0
2023-09-26,P001,Rice 5kg,S01,42,200,250,186,30,1,0
2023-09-26,P002,Milk 1L,S02,34,35,50,181,50,0,0
2023-09-26,P003,Wheat 5kg,S01,20,180,230,156,40,1,0
2023-09-26,P004,Sugar 1kg,S03,14,40,60,23,60,1,0
2023-09-27,P001,Rice 5kg,S01,42,200,250,169,30,0,0
2023-09-27,P002,Milk 1L,S02,24,35,50,107,50,0,0
2023-09-27,P003,Wheat 5kg,S01,14,180,230,152,40,0,0
2023-09-27,P004,Sugar 1kg,S03,53,40,60,93,60,0,0
2023-09-28,P001,Rice 5kg,S01,22,200,250,138,30,0,0
2023-09-28,P002,Milk 1L,S02,45,35,50,89,50,1,0
2023-09-28,P003,Wheat 5kg,S01,35,180,230,93,40,0,0
2023-09-28,P004,Sugar 1kg,S03,21,40,60,32,60,0,0
2023-09-29,P001,Rice 5kg,S01,7,200,250,71,30,0,0
2023-09-29,P002,Milk 1L,S02,17,35,50,40,50,0,0
2023-09-29,P003,Wheat 5kg,S01,18,180,230,87,40,0,0
2023-09-29,P004,Sugar 1kg,S03,54,40,60,75,60,0,0
2023-09-30,P001,Rice 5kg,S01,38,200,250,160,30,0,1
2023-09-30,P002,Milk 1L,S02,21,35,50,100,50,0,1
2023-09-30,P003,Wheat 5kg,S01,21,180,230,190,40,1,1
2023-09-30,P004,Sugar 1kg,S03,28,40,60,159,60,0,1
2023-10-01,P001,Rice 5kg,S01,35,200,250,76,30,0,1
2023-10-01,P002,Milk 1L,S02,21,35,50,76,50,0,1
2023-10-01,P003,Wheat 5kg,S01,26,180,230,139,40,0,1
2023-10-01,P004,Sugar 1kg,S03,23,40,60,157,60,0,1
2023-10-02,P001,Rice 5kg,S01,42,200,250,90,30,0,0
2023-10-02,P002,Milk 1L,S02,11,35,50,197,50,0,0
2023-10-02,P003,Wheat 5kg,S01,27,180,230,110,40,0,0
2023-10-02,P004,Sugar 1kg,S03,54,40,60,108,60,0,0
2023-10-03,P001,Rice 5kg,S01,38,200,250,52,30,0,0
2023-10-03,P002,Milk 1L,S02,8,35,50,83,50,0,0
2023-10-03,P003,Wheat 5kg,S01,22,180,230,121,40,0,0
2023-10-03,P004,Sugar 1kg,S03,37,40,60,78,60,1,0
2023-10-04,P001,Rice 5kg,S01,39,200,250,77,30,0,0
2023-10-04,P002,Milk 1L,S02,30,35,50,72,50,0,0
2023-10-04,P003,Wheat 5kg,S01,22,180,230,162,40,0,0
2023-10-04,P004,Sugar 1kg,S03,41,40,60,144,60,0,0
2023-10-05,P001,Rice 5kg,S01,53,200,250,121,30,1,0
2023-10-05,P002,Milk 1L,S02,26,35,50,142,50,0,0
2023-10-05,P003,Wheat 5kg,S01,45,180,230,148,40,1,0
2023-10-05,P004,Sugar 1kg,S03,49,40,60,149,60,1,0
2023-10-06,P001,Rice 5kg,S01,10,200,250,178,30,0,0
2023-10-06,P002,Milk 1L,S02,20,35,50,89,50,1,0
2023-10-06,P003,Wheat 5kg,S01,12,180,230,109,40,0,0
2023-10-06,P004,Sugar 1kg,S03,32,40,60,142,60,0,0
2023-10-07,P001,Rice 5kg,S01,26,200,250,114,30,1,1
2023-10-07,P002,Milk 1L,S02,24,35,50,174,50,1,1
2023-10-07,P003,Wheat 5kg,S01,41,180,230,83,40,0,1
2023-10-07,P004,Sugar 1kg,S03,20,40,60,77,60,0,1
2023-10-08,P001,Rice 5kg,S01,39,200,250,173,30,0,1
2023-10-08,P002,Milk 1L,S02,32,35,50,56,50,0,1
2023-10-08,P003,Wheat 5kg,S01,30,180,230,121,40,0,1
2023-10-08,P004,Sugar 1kg,S03,48,40,60,110,60,0,1
2023-10-09,P001,Rice 5kg,S01,34,200,250,91,30,0,0
2023-10-09,P002,Milk 1L,S02,19,35,50,124,50,0,0
2023-10-09,P003,Wheat 5kg,S01,7,180,230,86,40,0,0
2023-10-09,P004,Sugar 1kg,S03,18,40,60,101,60,1,0
2023-10-10,P001,Rice 5kg,S01,23,200,250,43,30,0,0
2023-10-10,P002,Milk 1L,S02,7,35,50,74,50,0,0
2023-10-10,P003,Wheat 5kg,S01,33,180,230,96,40,0,0
2023-10-10,P004,Sugar 1kg,S03,23,40,60,35,60,0,0
2023-10-11,P001,Rice 5kg,S01,18,200,250,30,30,1,0
2023-10-11,P002,Milk 1L,S02,31,35,50,160,50,1,0
2023-10-11,P003,Wheat 5kg,S01,26,180,230,68,40,1,0
2023-10-11,P004,Sugar 1kg,S03,61,40,60,146,60,0,0
2023-10-12,P001,Rice 5kg,S01,13,200,250,51,30,0,0
2023-10-12,P002,Milk 1L,S02,10,35,50,49,50,0,0
2023-10-12,P003,Wheat 5kg,S01,34,180,230,88,40,0,0
2023-10-12,P004,Sugar 1kg,S03,30,40,60,120,60,0,0
2023-10-13,P001,Rice 5kg,S01,34,200,250,197,30,0,0
2023-10-13,P002,Milk 1L,S02,28,35,50,147,50,0,0
2023-10-13,P003,Wheat 5kg,S01,38,180,230,36,40,1,0
2023-10-13,P004,Sugar 1kg,S03,32,40,60,68,60,0,0
2023-10-14,P001,Rice 5kg,S01,26,200,250,21,30,0,1
2023-10-14,P002,Milk 1L,S02,27,35,50,33,50,0,1
2023-10-14,P003,Wheat 5kg,S01,45,180,230,51,40,1,1
2023-10-14,P004,Sugar 1kg,S03,38,40,60,196,60,0,1
2023-10-15,P001,Rice 5kg,S01,54,200,250,48,30,0,1
2023-10-15,P002,Milk 1L,S02,21,35,50,189,50,0,1
2023-10-15,P003,Wheat 5kg,S01,34,180,230,196,40,1,1
2023-10-15,P004,Sugar 1kg,S03,31,40,60,121,60,0,1
2023-10-16,P001,Rice 5kg,S01,35,200,250,131,30,1,0
2023-10-16,P002,Milk 1L,S02,35,35,50,116,50,1,0
2023-10-16,P003,Wheat 5kg,S01,35,180,230,152,40,0,0
2023-10-16,P004,Sugar 1kg,S03,37,40,60,52,60,0,0
2023-10-17,P001,Rice 5kg,S01,33,200,250,49,30,0,0
2023-10-17,P002,Milk 1L,S02,10,35,50,63,50,0,0
2023-10-17,P003,Wheat 5kg,S01,28,180,230,60,40,0,0
2023-10-17,P004,Sugar 1kg,S03,41,40,60,96,60,1,0
2023-10-18,P001,Rice 5kg,S01,22,200,250,181,30,0,0
2023-10-18,P002,Milk 1L,S02,11,35,50,86,50,1,0
2023-10-18,P003,Wheat 5kg,S01,37,180,230,62,40,0,0
2023-10-18,P004,Sugar 1kg,S03,20,40,60,122,60,1,0
2023-10-19,P001,Rice 5kg,S01,20,200,250,65,30,0,0
2023-10-19,P002,Milk 1L,S02,33,35,50,143,50,0,0
2023-10-19,P003,Wheat 5kg,S01,41,180,230,91,40,0,0
2023-10-19,P004,Sugar 1kg,S03,35,40,60,189,60,0,0
2023-10-20,P001,Rice 5kg,S01,41,200,250,130,30,1,0
2023-10-20,P002,Milk 1L,S02,17,35,50,152,50,0,0
2023-10-20,P003,Wheat 5kg,S01,15,180,230,32,40,0,0
2023-10-20,P004,Sugar 1kg,S03,35,40,60,195,60,0,0
2023-10-21,P001,Rice 5kg,S01,43,200,250,69,30,0,1
2023-10-21,P002,Milk 1L,S02,35,35,50,93,50,0,1
2023-10-21,P003,Wheat 5kg,S01,33,180,230,25,40,0,1
2023-10-21,P004,Sugar 1kg,S03,23,40,60,170,60,0,1
2023-10-22,P001,Rice 5kg,S01,38,200,250,157,30,0,1
2023-10-22,P002,Milk 1L,S02,13,35,50,32,50,1,1
2023-10-22,P003,Wheat 5kg,S01,34,180,230,139,40,1,1
2023-10-22,P004,Sugar 1kg,S03,22,40,60,158,60,0,1
2023-10-23,P001,Rice 5kg,S01,16,200,250,82,30,0,0
2023-10-23,P002,Milk 1L,S02,13,35,50,192,50,0,0
2023-10-23,P003,Wheat 5kg,S01,31,180,230,77,40,0,0
